ORDER_ID,CUSTOMER_ID,PRODUCT_CATEGORY,REGION,ORDER_DATE,QUANTITY,UNIT_PRICE,TOTAL_SALES,PROFIT
ORD-322,CUST-339,Electronics,South,1/14/23 9:00,19,25.52,484.88,93.64
ORD-323,CUST-73,Grocery,West,1/14/23 10:00,13,42.17,548.21,131.74
ORD-324,CUST-527,Clothing,South,1/14/23 11:00,18,75.65,1361.7,331.87
ORD-325,CUST-244,Clothing,North,1/14/23 12:00,14,96.75,1354.5,254.74
ORD-326,CUST-286,Clothing,West,1/14/23 13:00,4,24.01,96.04,12.34
ORD-327,CUST-686,Furniture,North,1/14/23 14:00,4,30.46,,27.8
ORD-328,CUST-498,Furniture,East,1/14/23 15:00,19,30.31,575.89,146.62
ORD-329,CUST-220,Grocery,North,1/14/23 16:00,13,11.88,154.44,35.15
ORD-330,CUST-553,Grocery,North,1/14/23 17:00,12,64.37,772.44,168.09
ORD-331,CUST-136,Electronics,South,1/14/23 18:00,7,70.36,492.52,71.85
ORD-332,CUST-741,Electronics,North,1/14/23 19:00,12,64.23,770.76,176.53
ORD-333,CUST-958,Grocery,West,1/14/23 20:00,4,16.42,65.68,10.97
ORD-334,CUST-904,Furniture,West,1/14/23 21:00,2,16.23,32.46,9.22
ORD-335,CUST-585,Clothing,East,1/14/23 22:00,2,28.93,57.86,13.35
ORD-336,CUST-591,Grocery,West,1/14/23 23:00,5,36.13,180.65,28.12
ORD-337,CUST-485,Electronics,South,1/15/23 0:00,10,80.79,807.9,157.21
ORD-338,CUST-249,Furniture,East,1/15/23 1:00,10,24.35,243.5,65.58
ORD-339,CUST-804,Grocery,West,1/15/23 2:00,9,13.97,125.73,21.01
ORD-340,CUST-485,Grocery,South,1/15/23 3:00,13,45.46,590.98,121.2
ORD-341,CUST-827,Furniture,West,1/15/23 4:00,7,47.48,332.36,78.42
ORD-342,CUST-417,Grocery,West,1/15/23 5:00,5,50.58,252.9,63.45
ORD-343,CUST-195,Furniture,North,1/15/23 6:00,10,84.42,844.2,113.78
ORD-344,CUST-97,Clothing,West,1/15/23 7:00,10,18.82,188.2,40.09
ORD-345,CUST-100,Furniture,West,1/15/23 8:00,6,73.35,440.1,124.3
ORD-346,CUST-675,Furniture,South,1/15/23 9:00,19,40.42,767.98,225.53
ORD-347,CUST-442,Furniture,South,1/15/23 10:00,8,37.9,303.2,70.11
ORD-348,CUST-363,Grocery,North,1/15/23 11:00,1,93.93,93.93,27.87
ORD-349,CUST-434,Grocery,West,1/15/23 12:00,17,32.36,550.12,117.81
ORD-350,CUST-421,Furniture,North,1/15/23 13:00,7,67.83,474.81,89.51
ORD-351,CUST-479,Grocery,West,1/15/23 14:00,14,34.76,486.64,102.35
ORD-352,CUST-885,Electronics,East,1/15/23 15:00,17,55.64,945.88,116.48
ORD-353,CUST-747,Electronics,East,1/15/23 16:00,9,80.77,726.93,131.1
ORD-354,CUST-56,Grocery,North,1/15/23 17:00,17,89.36,1519.12,291.19
ORD-355,CUST-690,Grocery,North,1/15/23 18:00,5,85.48,427.4,115.28
ORD-356,CUST-670,Furniture,North,1/15/23 19:00,8,62.4,499.2,125.66
ORD-357,CUST-662,Clothing,South,1/15/23 20:00,6,32.39,194.34,42.81
ORD-358,CUST-101,Grocery,South,1/15/23 21:00,11,69.51,764.61,129.57
ORD-359,CUST-63,Electronics,South,1/15/23 22:00,19,73.89,1403.91,192.91
ORD-360,CUST-413,Furniture,North,1/15/23 23:00,4,10.96,43.84,7.43
ORD-361,CUST-746,Grocery,West,1/16/23 0:00,18,49.53,891.54,
ORD-362,CUST-348,Electronics,East,1/16/23 1:00,1,85.89,85.89,13.11
ORD-363,CUST-820,Electronics,North,1/16/23 2:00,13,54.06,702.78,130.28
ORD-364,CUST-883,Clothing,South,1/16/23 3:00,14,38.02,532.28,94.4
ORD-365,CUST-112,Furniture,South,1/16/23 4:00,1,88.46,88.46,22.39
ORD-366,CUST-255,Furniture,North,1/16/23 5:00,11,24.03,264.33,73.16
ORD-367,CUST-197,Clothing,North,1/16/23 6:00,17,28.58,485.86,116.55
ORD-368,CUST-195,Clothing,South,1/16/23 7:00,4,71.86,287.44,48.38
ORD-369,CUST-550,Furniture,West,1/16/23 8:00,12,41.72,500.64,93.44
ORD-370,CUST-460,Furniture,South,1/16/23 9:00,10,74.17,741.7,95.43
ORD-371,CUST-144,Grocery,South,1/16/23 10:00,6,24.19,145.14,19.39
ORD-372,CUST-433,Grocery,North,1/16/23 11:00,1,32.7,32.7,4.34
ORD-373,CUST-188,Clothing,West,1/16/23 12:00,7,24.1,168.7,21.28
ORD-374,CUST-286,Grocery,South,1/16/23 13:00,16,95.76,1532.16,208.25
ORD-375,CUST-474,Electronics,South,1/16/23 14:00,14,46.49,650.86,91.47
ORD-376,CUST-256,Grocery,East,1/16/23 15:00,6,40.35,242.1,29.63
ORD-377,CUST-896,Grocery,North,1/16/23 16:00,5,11.28,56.4,
ORD-378,CUST-946,Electronics,East,1/16/23 17:00,18,23.81,428.58,127.75
ORD-379,CUST-78,Clothing,East,1/16/23 18:00,15,47.9,718.5,198.19
ORD-380,CUST-454,Electronics,South,1/16/23 19:00,6,16.17,97.02,10.59
ORD-381,CUST-828,Grocery,North,1/16/23 20:00,19,55.97,1063.43,196.32
ORD-382,CUST-883,Clothing,West,1/16/23 21:00,1,50.95,50.95,13.85
ORD-383,CUST-877,Grocery,South,1/16/23 22:00,1,79.05,79.05,10.03
ORD-384,CUST-564,Electronics,West,1/16/23 23:00,13,69.38,901.94,243.1
ORD-385,CUST-101,Electronics,West,1/17/23 0:00,3,50.14,150.42,32.87
ORD-386,CUST-52,Grocery,North,1/17/23 1:00,10,30.22,302.2,86.51
ORD-387,CUST-668,Furniture,East,1/17/23 2:00,3,75.42,226.26,62.27
ORD-388,CUST-554,Furniture,North,1/17/23 3:00,9,73.71,663.39,156.17
ORD-389,CUST-857,Electronics,West,1/17/23 4:00,8,23.8,190.4,44.09
ORD-390,CUST-16,Electronics,South,1/17/23 5:00,3,92.33,276.99,39.51
ORD-391,CUST-993,Furniture,West,1/17/23 6:00,13,15.8,205.4,25.34
ORD-392,CUST-96,Furniture,South,1/17/23 7:00,6,14.95,89.7,16.42
ORD-393,CUST-949,Grocery,South,1/17/23 8:00,13,26.86,349.18,47.95
ORD-394,CUST-772,Grocery,North,1/17/23 9:00,12,91.85,1102.2,132.8
ORD-395,CUST-870,Furniture,West,1/17/23 10:00,13,56.8,738.4,118.49
ORD-396,CUST-243,Grocery,East,1/17/23 11:00,2,80.91,161.82,44.03
ORD-397,CUST-171,Grocery,West,1/17/23 12:00,16,30.51,488.16,50.49
ORD-398,CUST-417,Clothing,West,1/17/23 13:00,6,54.12,324.72,51.48
ORD-399,CUST-498,Grocery,East,1/17/23 14:00,19,42.25,802.75,148.36
ORD-400,CUST-493,Electronics,North,1/17/23 15:00,13,84.5,1098.5,222.02
ORD-401,CUST-219,Grocery,West,1/17/23 16:00,17,12.03,204.51,27.88
ORD-402,CUST-886,Grocery,West,1/17/23 17:00,9,31.95,287.55,84.21
ORD-403,CUST-411,Furniture,South,1/17/23 18:00,17,23.73,403.41,87.05
ORD-404,CUST-925,Electronics,West,1/17/23 19:00,2,87.33,174.66,35.7
ORD-405,CUST-61,Grocery,East,1/17/23 20:00,19,52.08,989.52,100.7
ORD-406,CUST-169,Grocery,South,1/17/23 21:00,19,46.38,881.22,173.73
ORD-407,CUST-389,Clothing,North,1/17/23 22:00,7,50.45,353.15,94.48
ORD-408,CUST-3,Grocery,South,1/17/23 23:00,10,97.47,974.7,140.29
ORD-409,CUST-400,Grocery,East,1/18/23 0:00,10,86.52,865.2,147.29
ORD-410,CUST-272,Clothing,East,1/18/23 1:00,9,73.57,662.13,68.94
ORD-411,CUST-949,Furniture,South,1/18/23 2:00,17,36.14,614.38,181.48
ORD-412,CUST-803,Grocery,North,1/18/23 3:00,15,24.87,373.05,42.28
ORD-413,CUST-804,Clothing,South,1/18/23 4:00,2,92.93,185.86,51.97
ORD-414,CUST-466,Electronics,North,1/18/23 5:00,4,48.08,192.32,31.27
ORD-415,CUST-293,Furniture,South,1/18/23 6:00,19,35.09,666.71,145.02
ORD-416,CUST-434,Electronics,East,1/18/23 7:00,17,52.38,890.46,210.03
ORD-417,CUST-714,Electronics,West,1/18/23 8:00,5,92.61,463.05,59.35
ORD-418,CUST-981,Clothing,West,1/18/23 9:00,7,44.84,313.88,59.25
ORD-419,CUST-749,Grocery,North,1/18/23 10:00,18,60.64,1091.52,180.2
ORD-420,CUST-803,Clothing,North,1/18/23 11:00,7,82.27,575.89,64.11
ORD-421,CUST-570,Clothing,North,1/18/23 12:00,17,48.44,823.48,219.57
ORD-422,CUST-678,Clothing,East,1/18/23 13:00,7,31.02,217.14,23.68
ORD-423,CUST-736,Clothing,South,1/18/23 14:00,4,99.51,398.04,91.81
ORD-424,CUST-499,Furniture,East,1/18/23 15:00,8,96.09,768.72,125.16
ORD-425,CUST-159,Grocery,West,1/18/23 16:00,13,85.91,1116.83,154.6
ORD-426,CUST-195,Electronics,North,1/18/23 17:00,4,71.95,287.8,67.18
ORD-427,CUST-304,Electronics,South,1/18/23 18:00,6,36.54,219.24,47.12
ORD-428,CUST-223,Grocery,West,1/18/23 19:00,5,92.21,461.05,75.17
ORD-429,CUST-992,Electronics,West,1/18/23 20:00,12,34.8,417.6,84.6
ORD-430,CUST-60,Grocery,West,1/18/23 21:00,4,82.07,328.28,48.99
ORD-431,CUST-594,Electronics,East,1/18/23 22:00,9,92.64,833.76,227.4
ORD-432,CUST-754,Clothing,North,1/18/23 23:00,4,64.27,257.08,
ORD-433,CUST-556,Electronics,West,1/19/23 0:00,19,82.28,1563.32,232.98
ORD-434,CUST-63,Grocery,North,1/19/23 1:00,14,81.25,1137.5,284.79
ORD-435,CUST-766,Grocery,East,1/19/23 2:00,5,27.38,136.9,14.17
ORD-436,CUST-322,Grocery,West,1/19/23 3:00,18,70.11,1261.98,193.84
ORD-437,CUST-59,Grocery,East,1/19/23 4:00,10,18.41,184.1,32.23
ORD-438,CUST-52,Grocery,East,1/19/23 5:00,19,55.71,1058.49,292.62
ORD-439,CUST-599,Furniture,North,1/19/23 6:00,12,24.6,295.2,85.63
ORD-440,CUST-489,Furniture,West,1/19/23 7:00,18,47.47,854.46,207.89
ORD-441,CUST-515,Electronics,East,1/19/23 8:00,17,84.97,1444.49,286.74
ORD-442,CUST-942,Grocery,West,1/19/23 9:00,11,98.85,1087.35,248.05
ORD-443,CUST-874,Electronics,North,1/19/23 10:00,3,38.62,115.86,21.18
ORD-444,CUST-544,Grocery,East,1/19/23 11:00,17,57.88,983.96,157.2
ORD-445,CUST-162,Grocery,North,1/19/23 12:00,1,56.02,56.02,16.25
ORD-446,CUST-59,Furniture,West,1/19/23 13:00,15,95.9,1438.5,177.05
ORD-447,CUST-984,Furniture,West,1/19/23 14:00,9,53.07,477.63,80.85
ORD-448,CUST-521,Clothing,North,1/19/23 15:00,15,72.92,,306.06
ORD-449,CUST-83,Furniture,South,1/19/23 16:00,3,92.96,278.88,68.22
ORD-450,CUST-872,Clothing,East,1/19/23 17:00,19,43.6,828.4,87.66
ORD-451,CUST-191,Clothing,West,1/19/23 18:00,13,91.19,1185.47,186.03
ORD-452,CUST-71,Clothing,West,1/19/23 19:00,12,92.57,1110.84,225.84
ORD-453,CUST-610,Clothing,East,1/19/23 20:00,1,93.76,93.76,18.46
ORD-454,CUST-70,Clothing,North,1/19/23 21:00,17,34.34,583.78,110.1
ORD-455,CUST-692,Electronics,North,1/19/23 22:00,13,46.03,598.39,
ORD-456,CUST-883,Furniture,North,1/19/23 23:00,1,88.34,88.34,26.27
ORD-457,CUST-241,Clothing,South,1/20/23 0:00,10,42.32,423.2,65.34
ORD-458,CUST-414,Grocery,South,1/20/23 1:00,15,64.02,960.3,190.15
ORD-459,CUST-123,Furniture,West,1/20/23 2:00,7,20.62,144.34,26.12
ORD-460,CUST-965,Furniture,North,1/20/23 3:00,18,15.06,271.08,36.34
ORD-461,CUST-912,Clothing,East,1/20/23 4:00,16,47.08,753.28,105.85
ORD-462,CUST-584,Electronics,West,1/20/23 5:00,14,62.1,869.4,246.61
ORD-463,CUST-253,Clothing,East,1/20/23 6:00,18,45.34,816.12,221.7
ORD-464,CUST-593,Electronics,West,1/20/23 7:00,7,62,434,60.68
ORD-465,CUST-609,Grocery,South,1/20/23 8:00,17,56.36,958.12,263.61
ORD-466,CUST-41,Furniture,West,1/20/23 9:00,18,71.71,1290.78,183.08
ORD-467,CUST-635,Grocery,South,1/20/23 10:00,12,68.46,821.52,185.1
ORD-468,CUST-84,Electronics,West,1/20/23 11:00,8,48.18,385.44,44.81
ORD-469,CUST-430,Electronics,North,1/20/23 12:00,2,48.25,96.5,26.64
ORD-470,CUST-674,Grocery,East,1/20/23 13:00,7,22.67,158.69,17.5
ORD-471,CUST-598,Electronics,North,1/20/23 14:00,4,56.19,224.76,47.42
ORD-472,CUST-579,Grocery,West,1/20/23 15:00,18,62.85,1131.3,289.55
ORD-473,CUST-536,Furniture,West,1/20/23 16:00,6,52.88,317.28,39.14
ORD-474,CUST-324,Grocery,West,1/20/23 17:00,9,39.31,353.79,64
ORD-475,CUST-958,Furniture,South,1/20/23 18:00,9,74.95,674.55,109.665
ORD-476,CUST-268,Grocery,East,1/20/23 19:00,14,16.72,234.08,55.37
ORD-477,CUST-210,Electronics,East,1/20/23 20:00,8,92.3,738.4,119.24
ORD-478,CUST-686,Grocery,West,1/20/23 21:00,19,11.86,225.34,47.74
ORD-479,CUST-734,Electronics,West,1/20/23 22:00,3,96.61,289.83,83.05
ORD-480,CUST-322,Grocery,South,1/20/23 23:00,18,51.61,928.98,149.73
ORD-481,CUST-245,Grocery,North,1/21/23 0:00,5,47.14,235.7,25.86
ORD-482,CUST-272,Clothing,North,1/21/23 1:00,14,33.08,463.12,108.89
ORD-483,CUST-406,Electronics,East,1/21/23 2:00,4,10.91,43.64,11.23
ORD-484,CUST-135,Clothing,South,1/21/23 3:00,7,34.73,243.11,70.88
ORD-485,CUST-688,Electronics,West,1/21/23 4:00,12,19.85,238.2,31.34
ORD-486,CUST-661,Clothing,East,1/21/23 5:00,2,69.38,138.76,24.76
ORD-487,CUST-308,Furniture,South,1/21/23 6:00,11,38.72,425.92,114.5
ORD-488,CUST-469,Grocery,North,1/21/23 7:00,14,79.05,1106.7,289.26
ORD-489,CUST-324,Electronics,South,1/21/23 8:00,16,28.62,457.92,103.01
ORD-490,CUST-952,Electronics,North,1/21/23 9:00,6,91.02,546.12,84.03
ORD-491,CUST-770,Grocery,South,1/21/23 10:00,4,57.07,228.28,35.8
ORD-492,CUST-959,Electronics,East,1/21/23 11:00,15,20.31,304.65,38.02
ORD-493,CUST-75,Electronics,North,1/21/23 12:00,1,46.08,46.08,13.1
ORD-494,CUST-10,Clothing,East,1/21/23 13:00,7,28.61,200.27,26.95
ORD-495,CUST-470,Electronics,East,1/21/23 14:00,12,27.97,335.64,72.02
ORD-496,CUST-637,Furniture,North,1/21/23 15:00,10,55.57,,120.51
ORD-497,CUST-577,Furniture,North,1/21/23 16:00,5,70.47,352.35,61.28
ORD-498,CUST-103,Grocery,West,1/21/23 17:00,12,92.05,1104.6,188.34
ORD-499,CUST-76,Electronics,West,1/21/23 18:00,18,55.19,993.42,232.18
ORD-500,CUST-551,Grocery,West,1/21/23 19:00,10,96.93,969.3,172.21
ORD-501,CUST-219,Furniture,East,1/21/23 20:00,6,94.75,568.5,85.86
ORD-502,CUST-519,Electronics,East,1/21/23 21:00,12,87.86,1054.32,189.59
ORD-503,CUST-272,Electronics,West,1/21/23 22:00,7,55,385,100.69
ORD-504,CUST-136,Grocery,East,1/21/23 23:00,18,22.68,408.24,119.74
ORD-505,CUST-956,Furniture,East,1/22/23 0:00,2,29.61,59.22,13.45
ORD-506,CUST-358,Electronics,North,1/22/23 1:00,10,68.29,682.9,175.11
ORD-507,CUST-903,Grocery,North,1/22/23 2:00,15,47.96,719.4,148.6
ORD-508,CUST-71,Furniture,East,1/22/23 3:00,12,23.21,278.52,62.66
ORD-509,CUST-901,Grocery,West,1/22/23 4:00,17,53.11,902.87,268.71
ORD-510,CUST-251,Clothing,South,1/22/23 5:00,4,11.57,46.28,8.69
ORD-511,CUST-379,Electronics,West,1/22/23 6:00,7,76.05,532.35,60.29
ORD-512,CUST-292,Clothing,South,1/22/23 7:00,9,16.62,149.58,43.59
ORD-513,CUST-162,Furniture,West,1/22/23 8:00,19,66.62,1265.78,327.35
ORD-514,CUST-449,Clothing,North,1/22/23 9:00,7,81.37,569.59,102.33
ORD-515,CUST-854,Clothing,East,1/22/23 10:00,2,21.94,43.88,13.01
ORD-516,CUST-557,Furniture,East,1/22/23 11:00,6,56.68,340.08,57.51
ORD-517,CUST-721,Grocery,North,1/22/23 12:00,18,80.12,1442.16,251.55
ORD-518,CUST-310,Clothing,South,1/22/23 13:00,6,33.46,200.76,44.56
ORD-519,CUST-627,Grocery,South,1/22/23 14:00,13,24.66,320.58,49.65
ORD-520,CUST-827,Clothing,South,1/22/23 15:00,19,40.31,765.89,183.59
ORD-521,CUST-670,Grocery,North,1/22/23 16:00,2,59.92,119.84,15.65
ORD-522,CUST-542,Furniture,South,1/22/23 17:00,12,61.78,741.36,90.15
ORD-523,CUST-9,Clothing,North,1/22/23 18:00,15,21.78,326.7,67.62
ORD-524,CUST-684,Furniture,West,1/22/23 19:00,14,51.18,716.52,
ORD-525,CUST-837,Clothing,West,1/22/23 20:00,6,34.15,204.9,24.86
ORD-526,CUST-568,Furniture,North,1/22/23 21:00,18,85.78,1544.04,452.15
ORD-527,CUST-307,Furniture,East,1/22/23 22:00,5,38.22,191.1,41.02
ORD-528,CUST-955,Clothing,West,1/22/23 23:00,18,85.48,1538.64,200.34
ORD-529,CUST-680,Clothing,South,1/23/23 0:00,3,48.57,145.71,23.65
ORD-530,CUST-107,Clothing,North,1/23/23 1:00,3,75.39,226.17,58.81
ORD-531,CUST-962,Electronics,South,1/23/23 2:00,10,55.91,559.1,114.42
ORD-532,CUST-900,Grocery,South,1/23/23 3:00,19,65.98,1253.62,172.54
ORD-533,CUST-138,Electronics,East,1/23/23 4:00,3,45.58,136.74,16.49
ORD-534,CUST-271,Electronics,South,1/23/23 5:00,12,79.14,949.68,176.79
ORD-535,CUST-119,Furniture,East,1/23/23 6:00,16,48.27,772.32,129.35
ORD-536,CUST-912,Clothing,West,1/23/23 7:00,17,51.17,869.89,201.1
ORD-537,CUST-110,Grocery,North,1/23/23 8:00,7,56.59,396.13,112.92
ORD-538,CUST-761,Furniture,South,1/23/23 9:00,13,84.86,1103.18,164.98
ORD-539,CUST-567,Electronics,North,1/23/23 10:00,2,69.34,138.68,37.59
ORD-540,CUST-160,Clothing,South,1/23/23 11:00,4,41.42,165.68,47.07
ORD-541,CUST-279,Furniture,North,1/23/23 12:00,10,70.33,703.3,197.21
ORD-542,CUST-289,Clothing,South,1/23/23 13:00,7,67.82,474.74,206.805
ORD-543,CUST-620,Furniture,South,1/23/23 14:00,17,93.79,1594.43,427.98
ORD-544,CUST-216,Clothing,South,1/23/23 15:00,6,85.73,514.38,112.49
ORD-545,CUST-735,Electronics,South,1/23/23 16:00,19,68.27,1297.13,236.04
ORD-546,CUST-352,Grocery,South,1/23/23 17:00,5,40.74,203.7,40.4
ORD-547,CUST-209,Electronics,South,1/23/23 18:00,10,80.16,801.6,220.06
ORD-548,CUST-704,Grocery,South,1/23/23 19:00,9,61.77,555.93,89.1
ORD-549,CUST-650,Clothing,South,1/23/23 20:00,13,98.67,1282.71,169.13
ORD-550,CUST-874,Furniture,South,1/23/23 21:00,19,32.28,613.32,78.61
ORD-551,CUST-271,Electronics,North,1/23/23 22:00,6,17.17,103.02,27.34
ORD-552,CUST-518,Grocery,East,1/23/23 23:00,4,16.29,65.16,16.44
ORD-553,CUST-501,Electronics,South,1/24/23 0:00,3,67.6,202.8,40.46
ORD-554,CUST-258,Grocery,East,1/24/23 1:00,3,94.53,,43.95
ORD-555,CUST-928,Electronics,South,1/24/23 2:00,4,10.17,40.68,9.58
ORD-556,CUST-930,Grocery,South,1/24/23 3:00,5,75.32,376.6,40.55
ORD-557,CUST-867,Grocery,North,1/24/23 4:00,8,69.14,553.12,118.17
ORD-558,CUST-53,Clothing,West,1/24/23 5:00,16,75.91,1214.56,218.24
ORD-559,CUST-95,Grocery,West,1/24/23 6:00,3,41.99,125.97,37.23
ORD-560,CUST-650,Clothing,North,1/24/23 7:00,12,83.84,1006.08,202.74
ORD-561,CUST-434,Grocery,East,1/24/23 8:00,8,14.02,56.08,23.6
ORD-562,CUST-850,Furniture,West,1/24/23 9:00,13,77.99,1013.87,245.84
ORD-563,CUST-284,Furniture,North,1/24/23 10:00,4,34.04,136.16,26.81
ORD-564,CUST-46,Furniture,North,1/24/23 11:00,14,52.92,740.88,107.36
ORD-565,CUST-4,Grocery,West,1/24/23 12:00,14,84.04,1176.56,244.08
ORD-566,CUST-342,Clothing,East,1/24/23 13:00,13,34.42,447.46,129.25
ORD-567,CUST-790,Clothing,North,1/24/23 14:00,6,26.67,160.02,29.12
ORD-568,CUST-134,Grocery,South,1/24/23 15:00,17,71.32,1212.44,286.05
ORD-569,CUST-653,Furniture,East,1/24/23 16:00,4,58.01,232.04,68.59
ORD-570,CUST-269,Furniture,East,1/24/23 17:00,8,56.3,450.4,119.8
ORD-571,CUST-166,Clothing,West,1/24/23 18:00,17,33.11,562.87,130.48
ORD-572,CUST-760,Furniture,West,1/24/23 19:00,3,13.14,39.42,9.74
ORD-573,CUST-453,Electronics,South,1/24/23 20:00,17,46.92,797.64,229.16
ORD-574,CUST-565,Clothing,North,1/24/23 21:00,9,19.59,176.31,51.47
ORD-575,CUST-723,Furniture,West,1/24/23 22:00,2,91.54,183.08,53.79
ORD-576,CUST-438,Clothing,West,1/24/23 23:00,13,13.71,178.23,40.12
ORD-577,CUST-575,Electronics,East,1/25/23 0:00,2,48.85,97.7,17.29
ORD-578,CUST-10,Clothing,West,1/25/23 1:00,11,14.7,161.7,20.48
ORD-579,CUST-115,Clothing,West,1/25/23 2:00,15,18.6,279,49.41
ORD-580,CUST-78,Clothing,West,1/25/23 3:00,11,69.3,762.3,219.99
ORD-581,CUST-968,Clothing,West,1/25/23 4:00,3,68.24,102.36,56.9
ORD-582,CUST-905,Electronics,East,1/25/23 5:00,3,12.97,,7.97
ORD-583,CUST-708,Grocery,South,1/25/23 6:00,12,10.1,121.2,25.14
ORD-584,CUST-926,Clothing,South,1/25/23 7:00,5,17.09,85.45,13.82
ORD-585,CUST-153,Clothing,North,1/25/23 8:00,7,78.67,550.69,105.13
ORD-586,CUST-559,Furniture,West,1/25/23 9:00,7,62.61,438.27,106.45
ORD-587,CUST-37,Clothing,East,1/25/23 10:00,13,13.43,174.59,31.51
ORD-588,CUST-855,Furniture,North,1/25/23 11:00,9,53.93,485.37,66.79
ORD-589,CUST-379,Grocery,North,1/25/23 12:00,13,74.08,963.04,200.48
ORD-590,CUST-597,Electronics,South,1/25/23 13:00,12,88.21,1058.52,153.56
ORD-591,CUST-566,Electronics,East,1/25/23 14:00,13,94.06,1222.78,360.55
ORD-592,CUST-152,Grocery,East,1/25/23 15:00,10,39.47,394.7,70.28
ORD-593,CUST-441,Electronics,East,1/25/23 16:00,1,22.22,22.22,6.26
ORD-594,CUST-131,Grocery,South,1/25/23 17:00,8,31.32,250.56,36.36
ORD-595,CUST-43,Grocery,South,1/25/23 18:00,16,79.86,1277.76,176.13
ORD-596,CUST-316,Grocery,South,1/25/23 19:00,13,97.43,1266.59,282.93
ORD-597,CUST-374,Electronics,South,1/25/23 20:00,3,51.98,155.94,39.9
ORD-598,CUST-921,Furniture,South,1/25/23 21:00,3,37.48,,23.99
ORD-599,CUST-956,Grocery,West,1/25/23 22:00,5,48.63,243.15,35.49
ORD-600,CUST-816,Clothing,West,1/25/23 23:00,11,37.43,411.73,44.29
ORD-601,CUST-996,Electronics,East,1/26/23 0:00,7,33.08,231.56,51.79
ORD-602,CUST-882,Grocery,North,1/26/23 1:00,10,63.44,634.4,80.07
ORD-603,CUST-41,Grocery,East,1/26/23 2:00,10,11.42,114.2,19.26
ORD-604,CUST-921,Clothing,North,1/26/23 3:00,2,33.36,66.72,15.69
ORD-605,CUST-367,Furniture,South,1/26/23 4:00,3,69.52,208.56,24.94
ORD-606,CUST-216,Furniture,North,1/26/23 5:00,8,12.89,103.12,12.94
ORD-607,CUST-699,Furniture,East,1/26/23 6:00,11,17.49,192.39,21.61
ORD-608,CUST-256,Grocery,East,1/26/23 7:00,13,36.41,473.33,141.63
ORD-609,CUST-683,Grocery,North,1/26/23 8:00,7,89,623,110.53
ORD-610,CUST-106,Grocery,West,1/26/23 9:00,13,78.84,1024.92,288.17
ORD-611,CUST-363,Electronics,South,1/26/23 10:00,2,11.99,23.98,3.81
ORD-612,CUST-799,Clothing,South,1/26/23 11:00,6,55.15,330.9,82.94
ORD-613,CUST-574,Grocery,East,1/26/23 12:00,9,34.72,312.48,44.94
ORD-614,CUST-906,Clothing,West,1/26/23 13:00,2,68.38,136.76,27.31
ORD-615,CUST-896,Clothing,North,1/26/23 14:00,18,74.94,1348.92,357.36
ORD-616,CUST-417,Furniture,South,1/26/23 15:00,16,87.66,1402.56,369.25
ORD-617,CUST-998,Electronics,West,1/26/23 16:00,12,52.79,633.48,163.98
ORD-618,CUST-636,Grocery,South,1/26/23 17:00,7,99.5,696.5,184.4
ORD-619,CUST-768,Furniture,West,1/26/23 18:00,7,98.2,687.4,97.81
ORD-620,CUST-159,Furniture,West,1/26/23 19:00,17,89.4,1519.8,298.55
ORD-621,CUST-948,Grocery,East,1/26/23 20:00,13,61.74,802.62,158.1
ORD-622,CUST-953,Clothing,South,1/26/23 21:00,11,45.82,504.02,140.17
ORD-623,CUST-243,Furniture,North,1/26/23 22:00,6,42.79,256.74,40.92
ORD-624,CUST-886,Clothing,East,1/26/23 23:00,14,11.09,155.26,44.45
ORD-625,CUST-167,Electronics,East,1/27/23 0:00,6,32.43,194.58,37
ORD-626,CUST-1000,Clothing,North,1/27/23 1:00,6,74.69,448.14,104.85
ORD-627,CUST-820,Electronics,East,1/27/23 2:00,2,64.33,128.66,19.78
ORD-628,CUST-831,Clothing,West,1/27/23 3:00,15,92.48,1387.2,252.55
ORD-629,CUST-182,Furniture,West,1/27/23 4:00,17,14.5,246.5,59.64
ORD-630,CUST-903,Furniture,South,1/27/23 5:00,8,23.97,191.76,38.84
ORD-631,CUST-423,Electronics,South,1/27/23 6:00,5,81.03,405.15,115.93
ORD-632,CUST-26,Grocery,North,1/27/23 7:00,17,42.27,718.59,
ORD-633,CUST-184,Electronics,South,1/27/23 8:00,1,20.65,20.65,4.4
ORD-634,CUST-755,Electronics,West,1/27/23 9:00,18,99.68,1794.24,497.6
ORD-635,CUST-947,Clothing,North,1/27/23 10:00,15,80.85,1212.75,282.71
ORD-636,CUST-341,Clothing,North,1/27/23 11:00,5,46.79,233.95,53.68
ORD-637,CUST-802,Electronics,South,1/27/23 12:00,7,84.1,588.7,87.88
ORD-638,CUST-954,Furniture,West,1/27/23 13:00,18,71.25,1282.5,229.53
ORD-639,CUST-422,Clothing,North,1/27/23 14:00,6,81.1,243.3,
ORD-640,CUST-822,Grocery,West,1/27/23 15:00,5,83.37,416.85,116.03
ORD-641,CUST-686,Clothing,West,1/27/23 16:00,19,17.63,334.97,54.64
ORD-642,CUST-885,Clothing,West,1/27/23 17:00,10,66.07,660.7,94.54
ORD-643,CUST-753,Grocery,South,1/27/23 18:00,15,10.61,159.15,34.81
ORD-644,CUST-831,Electronics,East,1/27/23 19:00,10,13.91,139.1,15.78
